"epoch","loss","lr","part","step","time","accuracy","auprc","auroc","challenge_metric","f_beta_measure","f_measure","g_beta_measure"
0.0,0.4519667327404022,8.000730236035311e-05,"train",20.0,"2021-11-19 12:42:05.324325","","","","","","",""
0.0,0.24789336323738098,8.002920933031948e-05,"train",40.0,"2021-11-19 12:42:08.907694","","","","","","",""
0.0,0.12656083703041077,8.006572057662293e-05,"train",60.0,"2021-11-19 12:42:12.461015","","","","","","",""
0.0,0.1285715252161026,8.011683554380914e-05,"train",80.0,"2021-11-19 12:42:16.268085","","","","","","",""
0.0,0.13058213889598846,8.018255345425274e-05,"train",100.0,"2021-11-19 12:42:19.631581","","","","","","",""
0.0,0.12057323008775711,8.026287330817079e-05,"train",120.0,"2021-11-19 12:42:23.015949","","","","","","",""
0.0,0.11627814173698425,8.03577938836373e-05,"train",140.0,"2021-11-19 12:42:26.781686","","","","","","",""
0.0,0.1167050376534462,8.04673137366021e-05,"train",160.0,"2021-11-19 12:42:30.214871","","","","","","",""
0.0,0.10992171615362167,8.059143120091187e-05,"train",180.0,"2021-11-19 12:42:33.702475","","","","","","",""
0.0,0.12777861952781677,8.073014438833613e-05,"train",200.0,"2021-11-19 12:42:37.408465","","","","","","",""
0.0,0.10923058539628983,8.088345118859724e-05,"train",220.0,"2021-11-19 12:42:40.836853","","","","","","",""
0.0,0.1131790354847908,8.10513492693996e-05,"train",240.0,"2021-11-19 12:42:44.311008","","","","","","",""
0.0,0.12765206396579742,8.123383607646804e-05,"train",260.0,"2021-11-19 12:42:48.104911","","","","","","",""
0.0,0.12452474236488342,8.143090883358495e-05,"train",280.0,"2021-11-19 12:42:51.531129","","","","","","",""
0.0,0.140800341963768,8.164256454263295e-05,"train",300.0,"2021-11-19 12:42:54.972533","","","","","","",""
0.0,0.12773361802101135,8.186879998364088e-05,"train",320.0,"2021-11-19 12:42:58.740746","","","","","","",""
0.0,0.11354973167181015,8.210961171483213e-05,"train",340.0,"2021-11-19 12:43:02.182396","","","","","","",""
0.0,0.12051043659448624,8.236499607267717e-05,"train",360.0,"2021-11-19 12:43:05.651064","","","","","","",""
0.0,0.12526646256446838,8.26349491719505e-05,"train",380.0,"2021-11-19 12:43:09.339179","","","","","","",""
0.0,0.12173730880022049,8.291946690578713e-05,"train",400.0,"2021-11-19 12:43:12.920310","","","","","","",""
0.0,0.10989635437726974,8.321854494574774e-05,"train",420.0,"2021-11-19 12:43:16.484792","","","","","","",""
0.0,0.1056642234325409,8.353217874188293e-05,"train",440.0,"2021-11-19 12:43:20.335968","","","","","","",""
0.0,0.11122900992631912,8.38603635228035e-05,"train",460.0,"2021-11-19 12:43:23.869799","","","","","","",""
0.0,0.11226663738489151,8.420309429575212e-05,"train",480.0,"2021-11-19 12:43:27.367346","","","","","","",""
0.0,0.10934878140687943,8.456036584667914e-05,"train",500.0,"2021-11-19 12:43:31.232268","","","","","","",""
0.0,0.11898786574602127,8.493217274032315e-05,"train",520.0,"2021-11-19 12:43:34.762796","","","","","","",""
0.0,0.10716086626052856,8.531850932029235e-05,"train",540.0,"2021-11-19 12:43:38.386262","","","","","","",""
0.0,0.11035671830177307,8.571936970915212e-05,"train",560.0,"2021-11-19 12:43:42.201815","","","","","","",""
0.0,0.10862380266189575,8.613474780851246e-05,"train",580.0,"2021-11-19 12:43:45.765442","","","","","","",""
0.0,0.11401645094156265,8.656463729912224e-05,"train",600.0,"2021-11-19 12:43:49.283437","","","","","","",""
0.0,0.11039792001247406,8.700903164096468e-05,"train",620.0,"2021-11-19 12:43:53.011972","","","","","","",""
0.0,0.09833716601133347,8.746792407335769e-05,"train",640.0,"2021-11-19 12:43:56.521270","","","","","","",""
0.0,0.10253070294857025,8.794130761505497e-05,"train",660.0,"2021-11-19 12:44:00.003813","","","","","","",""
0.0,0.08577392995357513,8.842917506435462e-05,"train",680.0,"2021-11-19 12:44:03.841065","","","","","","",""
0.0,0.10120007395744324,8.893151899920645e-05,"train",700.0,"2021-11-19 12:44:07.376312","","","","","","",""
0.0,0.08645540475845337,8.944833177732632e-05,"train",720.0,"2021-11-19 12:44:10.907555","","","","","","",""
0.0,0.10266998410224915,8.997960553631186e-05,"train",740.0,"2021-11-19 12:44:14.812057","","","","","","",""
0.0,0.1067696213722229,9.052533219376224e-05,"train",760.0,"2021-11-19 12:44:18.347880","","","","","","",""
0.0,0.09194719046354294,9.108550344740104e-05,"train",780.0,"2021-11-19 12:44:21.883733","","","","","","",""
0.0,0.10069643706083298,9.166011077520208e-05,"train",800.0,"2021-11-19 12:44:25.733296","","","","","","",""
0.0,0.10119703412055969,9.224914543552059e-05,"train",820.0,"2021-11-19 12:44:29.398194","","","","","","",""
0.0,0.09916025400161743,9.285259846722417e-05,"train",840.0,"2021-11-19 12:44:33.032313","","","","","","",""
0.0,0.08792459219694138,9.34704606898307e-05,"train",860.0,"2021-11-19 12:44:36.956235","","","","","","",""
0.0,0.09352917969226837,9.410272270364735e-05,"train",880.0,"2021-11-19 12:44:40.612012","","","","","","",""
0.0,0.0786772146821022,9.474937488991348e-05,"train",900.0,"2021-11-19 12:44:44.162295","","","","","","",""
0.0,0.09302917122840881,9.541040741094719e-05,"train",920.0,"2021-11-19 12:44:48.036748","","","","","","",""
0.0,0.10310570150613785,9.608581021029522e-05,"train",940.0,"2021-11-19 12:44:51.583063","","","","","","",""
0.0,0.09482842683792114,9.677557301288509e-05,"train",960.0,"2021-11-19 12:44:55.131577","","","","","","",""
0.0,0.09715097397565842,9.747968532518238e-05,"train",980.0,"2021-11-19 12:44:58.989292","","","","","","",""
0.0,0.07623114436864853,9.819813643535029e-05,"train",1000.0,"2021-11-19 12:45:02.567923","","","","","","",""
0.0,0.09963873773813248,9.893091541341185e-05,"train",1020.0,"2021-11-19 12:45:06.049315","","","","","","",""
0.0,0.10196293890476227,9.967801111141644e-05,"train",1040.0,"2021-11-19 12:45:09.869973","","","","","","",""
0.0,0.11185701191425323,0.00010043941216361023,"train",1060.0,"2021-11-19 12:45:13.399199","","","","","","",""
0.0,"","","train",1074.0,"2021-11-19 12:47:07.286682",0.40433675325620316,0.2194615164827311,0.7950271656575887,0.3023920747204182,0.14788945415615723,0.14093153338358044,0.09760416963406467
0.0,"","","val",1074.0,"2021-11-19 12:47:37.932725",0.40229618462252115,0.21875399161814885,0.7957862901127878,0.3016191864047467,0.14745125021112535,0.14029739694047058,0.09686181545286493
1.0,0.10487383604049683,0.00010121510698660771,"train",1080.0,"2021-11-19 12:47:44.199321","","","","","","",""
1.0,0.09267204999923706,0.00010200508377956928,"train",1100.0,"2021-11-19 12:47:48.423376","","","","","","",""
1.0,0.10419438779354095,0.00010280933052437993,"train",1120.0,"2021-11-19 12:47:52.050465","","","","","","",""
1.0,0.08333214372396469,0.00010362783498583223,"train",1140.0,"2021-11-19 12:47:55.696954","","","","","","",""
1.0,0.10568510740995407,0.0001044605847118124,"train",1160.0,"2021-11-19 12:47:59.524842","","","","","","",""
1.0,0.07874039560556412,0.0001053075670334907,"train",1180.0,"2021-11-19 12:48:03.125201","","","","","","",""
1.0,0.10241290926933289,0.00010616876906551181,"train",1200.0,"2021-11-19 12:48:06.794604","","","","","","",""
1.0,0.08732134103775024,0.0001070441777061941,"train",1220.0,"2021-11-19 12:48:10.714854","","","","","","",""
1.0,0.09457476437091827,0.00010793377963772563,"train",1240.0,"2021-11-19 12:48:14.187351","","","","","","",""
1.0,0.08751142024993896,0.0001088375613263698,"train",1260.0,"2021-11-19 12:48:17.642151","","","","","","",""
1.0,0.10223454982042313,0.00010975550902266908,"train",1280.0,"2021-11-19 12:48:21.440162","","","","","","",""
1.0,0.08675578981637955,0.00011068760876165474,"train",1300.0,"2021-11-19 12:48:25.001370","","","","","","",""
1.0,0.0979970246553421,0.0001116338463630598,"train",1320.0,"2021-11-19 12:48:28.571375","","","","","","",""
1.0,0.0778849795460701,0.00011259420743153455,"train",1340.0,"2021-11-19 12:48:32.390113","","","","","","",""
1.0,0.08479918539524078,0.00011356867735686535,"train",1360.0,"2021-11-19 12:48:35.838969","","","","","","",""
1.0,0.07327806949615479,0.00011455724131419621,"train",1380.0,"2021-11-19 12:48:39.303594","","","","","","",""
1.0,0.07793902605772018,0.00011555988426425654,"train",1400.0,"2021-11-19 12:48:43.129839","","","","","","",""
1.0,0.08458876609802246,0.00011657659095358746,"train",1420.0,"2021-11-19 12:48:46.602595","","","","","","",""
1.0,0.10541298985481262,0.00011760734591477516,"train",1440.0,"2021-11-19 12:48:50.090723","","","","","","",""
1.0,0.101009301841259,0.00011865213346668618,"train",1460.0,"2021-11-19 12:48:53.810531","","","","","","",""
1.0,0.11578233540058136,0.00011971093771470502,"train",1480.0,"2021-11-19 12:48:57.243089","","","","","","",""
1.0,0.08426009863615036,0.0001207837425509777,"train",1500.0,"2021-11-19 12:49:00.667112","","","","","","",""
1.0,0.08580781519412994,0.00012187053165465503,"train",1520.0,"2021-11-19 12:49:04.352062","","","","","","",""
1.0,0.08940289169549942,0.000122971288492142,"train",1540.0,"2021-11-19 12:49:07.699242","","","","","","",""
1.0,0.10225465148687363,0.00012408599631734863,"train",1560.0,"2021-11-19 12:49:11.082390","","","","","","",""
1.0,0.09539682418107986,0.00012521463817194542,"train",1580.0,"2021-11-19 12:49:14.816314","","","","","","",""
1.0,0.08952617645263672,0.00012635719688562077,"train",1600.0,"2021-11-19 12:49:18.270795","","","","","","",""
1.0,0.10846982151269913,0.00012751365507634267,"train",1620.0,"2021-11-19 12:49:21.842780","","","","","","",""
1.0,0.06985684484243393,0.0001286839951506226,"train",1640.0,"2021-11-19 12:49:25.503227","","","","","","",""
1.0,0.06993293017148972,0.00012986819930378333,"train",1660.0,"2021-11-19 12:49:28.837633","","","","","","",""
1.0,0.0739283487200737,0.00013106624952023064,"train",1680.0,"2021-11-19 12:49:32.151528","","","","","","",""
1.0,0.1105043813586235,0.00013227812757372545,"train",1700.0,"2021-11-19 12:49:35.795755","","","","","","",""
1.0,0.07523573935031891,0.00013350381502766394,"train",1720.0,"2021-11-19 12:49:39.141627","","","","","","",""
1.0,0.0851486325263977,0.00013474329323535494,"train",1740.0,"2021-11-19 12:49:42.493049","","","","","","",""
1.0,0.07016531378030777,0.0001359965433403059,"train",1760.0,"2021-11-19 12:49:46.216281","","","","","","",""
1.0,0.09868640452623367,0.00013726354627650872,"train",1780.0,"2021-11-19 12:49:57.957698","","","","","","",""
1.0,0.09946964681148529,0.00013854428276873052,"train",1800.0,"2021-11-19 12:50:01.433861","","","","","","",""
1.0,0.08768008649349213,0.00013983873333280506,"train",1820.0,"2021-11-19 12:50:05.298495","","","","","","",""
1.0,0.09058919548988342,0.00014114687827593156,"train",1840.0,"2021-11-19 12:50:08.782681","","","","","","",""
1.0,0.06681676208972931,0.00014246869769697352,"train",1860.0,"2021-11-19 12:50:12.216127","","","","","","",""
1.0,0.07666318863630295,0.00014380417148676054,"train",1880.0,"2021-11-19 12:50:19.251578","","","","","","",""
1.0,0.09465833008289337,0.00014515327932839404,"train",1900.0,"2021-11-19 12:50:22.727590","","","","","","",""
1.0,0.11558519303798676,0.0001465160006975598,"train",1920.0,"2021-11-19 12:50:28.116595","","","","","","",""
1.0,0.07730654627084732,0.00014789231486283454,"train",1940.0,"2021-11-19 12:50:31.910486","","","","","","",""
1.0,0.09248779714107513,0.00014928220088600633,"train",1960.0,"2021-11-19 12:50:35.293624","","","","","","",""
1.0,0.09650951623916626,0.00015068563762239045,"train",1980.0,"2021-11-19 12:50:38.648494","","","","","","",""
1.0,0.08689369261264801,0.00015210260372115238,"train",2000.0,"2021-11-19 12:50:42.261584","","","","","","",""
1.0,0.10302812606096268,0.00015353307762563115,"train",2020.0,"2021-11-19 12:50:45.651390","","","","","","",""
1.0,0.08108444511890411,0.00015497703757366872,"train",2040.0,"2021-11-19 12:50:49.018495","","","","","","",""
1.0,0.0828627273440361,0.00015643446159794,"train",2060.0,"2021-11-19 12:50:52.835705","","","","","","",""
1.0,0.09018836915493011,0.0001579053275262887,"train",2080.0,"2021-11-19 12:50:56.269633","","","","","","",""
