"epoch","loss","lr","part","step","time","accuracy","auprc","auroc","challenge_metric","f_beta_measure","f_measure","g_beta_measure"
0.0,0.2490173578262329,8.000730236035311e-05,"train",20.0,"2021-11-23 12:58:16.881292","","","","","","",""
0.0,0.29891425371170044,8.002920933031948e-05,"train",40.0,"2021-11-23 12:58:20.470430","","","","","","",""
0.0,0.1621277928352356,8.006572057662293e-05,"train",60.0,"2021-11-23 12:58:23.879683","","","","","","",""
0.0,0.1342059075832367,8.011683554380914e-05,"train",80.0,"2021-11-23 12:58:28.038656","","","","","","",""
0.0,0.12299494445323944,8.018255345425274e-05,"train",100.0,"2021-11-23 12:58:31.541424","","","","","","",""
0.0,0.14002756774425507,8.026287330817079e-05,"train",120.0,"2021-11-23 12:58:35.074734","","","","","","",""
0.0,0.15395890176296234,8.03577938836373e-05,"train",140.0,"2021-11-23 12:58:38.585933","","","","","","",""
0.0,0.11287001520395279,8.04673137366021e-05,"train",160.0,"2021-11-23 12:58:41.928852","","","","","","",""
0.0,0.1320081502199173,8.059143120091187e-05,"train",180.0,"2021-11-23 12:58:46.001471","","","","","","",""
0.0,0.09565813094377518,8.073014438833613e-05,"train",200.0,"2021-11-23 12:58:49.395660","","","","","","",""
0.0,0.08340826630592346,8.088345118859724e-05,"train",220.0,"2021-11-23 12:58:52.748090","","","","","","",""
0.0,0.09886546432971954,8.10513492693996e-05,"train",240.0,"2021-11-23 12:58:56.309555","","","","","","",""
0.0,0.10420847684144974,8.123383607646804e-05,"train",260.0,"2021-11-23 12:58:59.795976","","","","","","",""
0.0,0.09885670989751816,8.143090883358495e-05,"train",280.0,"2021-11-23 12:59:03.765307","","","","","","",""
0.0,0.07165274769067764,8.164256454263295e-05,"train",300.0,"2021-11-23 12:59:07.191242","","","","","","",""
0.0,0.13088925182819366,8.186879998364088e-05,"train",320.0,"2021-11-23 12:59:10.780051","","","","","","",""
0.0,0.09619508683681488,8.210961171483213e-05,"train",340.0,"2021-11-23 12:59:14.354694","","","","","","",""
0.0,0.09842661023139954,8.236499607267717e-05,"train",360.0,"2021-11-23 12:59:17.753535","","","","","","",""
0.0,0.0764545425772667,8.26349491719505e-05,"train",380.0,"2021-11-23 12:59:21.859496","","","","","","",""
0.0,0.08915261179208755,8.291946690578713e-05,"train",400.0,"2021-11-23 12:59:25.317354","","","","","","",""
0.0,0.1262601763010025,8.321854494574774e-05,"train",420.0,"2021-11-23 12:59:28.799837","","","","","","",""
0.0,0.08873742073774338,8.353217874188293e-05,"train",440.0,"2021-11-23 12:59:32.203991","","","","","","",""
0.0,0.1314723938703537,8.38603635228035e-05,"train",460.0,"2021-11-23 12:59:35.592903","","","","","","",""
0.0,0.09764907509088516,8.420309429575212e-05,"train",480.0,"2021-11-23 12:59:39.781712","","","","","","",""
0.0,0.10624454915523529,8.456036584667914e-05,"train",500.0,"2021-11-23 12:59:43.421499","","","","","","",""
0.0,0.12230224907398224,8.493217274032315e-05,"train",520.0,"2021-11-23 12:59:47.080098","","","","","","",""
0.0,0.08751614391803741,8.531850932029235e-05,"train",540.0,"2021-11-23 12:59:50.573215","","","","","","",""
0.0,0.11079207807779312,8.571936970915212e-05,"train",560.0,"2021-11-23 12:59:53.985647","","","","","","",""
0.0,0.09918752312660217,8.613474780851246e-05,"train",580.0,"2021-11-23 12:59:58.178771","","","","","","",""
0.0,0.10349734127521515,8.656463729912224e-05,"train",600.0,"2021-11-23 13:00:01.637352","","","","","","",""
0.0,0.11770712584257126,8.700903164096468e-05,"train",620.0,"2021-11-23 13:00:05.113881","","","","","","",""
0.0,0.08455010503530502,8.746792407335769e-05,"train",640.0,"2021-11-23 13:00:08.509420","","","","","","",""
0.0,0.09315965324640274,8.794130761505497e-05,"train",660.0,"2021-11-23 13:00:11.939542","","","","","","",""
0.0,0.11906720697879791,8.842917506435462e-05,"train",680.0,"2021-11-23 13:00:15.337659","","","","","","",""
0.0,0.09062784165143967,8.893151899920645e-05,"train",700.0,"2021-11-23 13:00:19.429916","","","","","","",""
0.0,0.1134197860956192,8.944833177732632e-05,"train",720.0,"2021-11-23 13:00:22.808137","","","","","","",""
0.0,0.1117648258805275,8.997960553631186e-05,"train",740.0,"2021-11-23 13:00:26.192540","","","","","","",""
0.0,0.08603250235319138,9.052533219376224e-05,"train",760.0,"2021-11-23 13:00:29.579249","","","","","","",""
0.0,0.10763369500637054,9.108550344740104e-05,"train",780.0,"2021-11-23 13:00:33.056661","","","","","","",""
0.0,0.07813122868537903,9.166011077520208e-05,"train",800.0,"2021-11-23 13:00:37.203914","","","","","","",""
0.0,0.06588203459978104,9.224914543552059e-05,"train",820.0,"2021-11-23 13:00:40.680808","","","","","","",""
0.0,0.10524933785200119,9.285259846722417e-05,"train",840.0,"2021-11-23 13:00:44.130196","","","","","","",""
0.0,0.09549058973789215,9.34704606898307e-05,"train",860.0,"2021-11-23 13:00:47.524191","","","","","","",""
0.0,0.10651742666959763,9.410272270364735e-05,"train",880.0,"2021-11-23 13:00:50.919714","","","","","","",""
0.0,0.1081332117319107,9.474937488991348e-05,"train",900.0,"2021-11-23 13:00:54.918286","","","","","","",""
0.0,0.0944678783416748,9.541040741094719e-05,"train",920.0,"2021-11-23 13:00:58.411267","","","","","","",""
0.0,0.08746611326932907,9.608581021029522e-05,"train",940.0,"2021-11-23 13:01:01.918574","","","","","","",""
0.0,0.09129713475704193,9.677557301288509e-05,"train",960.0,"2021-11-23 13:01:05.376686","","","","","","",""
0.0,0.09355206042528152,9.747968532518238e-05,"train",980.0,"2021-11-23 13:01:08.761693","","","","","","",""
0.0,0.11571961641311646,9.819813643535029e-05,"train",1000.0,"2021-11-23 13:01:12.727495","","","","","","",""
0.0,0.11573512107133865,9.893091541341185e-05,"train",1020.0,"2021-11-23 13:01:16.193186","","","","","","",""
0.0,0.13566894829273224,9.967801111141644e-05,"train",1040.0,"2021-11-23 13:01:19.719311","","","","","","",""
0.0,0.08064883202314377,0.00010043941216361023,"train",1060.0,"2021-11-23 13:01:23.351973","","","","","","",""
0.0,"","","train",1074.0,"2021-11-23 13:04:46.112118",0.4284799534308375,0.39099889875495547,0.8826892504143776,0.4398118539914156,0.34126772606913813,0.3432836242190152,0.20717720322354818
0.0,"","","val",1074.0,"2021-11-23 13:05:38.031929",0.4228806679809811,0.3687727851933257,0.8669554723887026,0.429491113123705,0.330114330930927,0.3311270302906158,0.1978107724503813
1.0,0.10467059910297394,0.00010121510698660771,"train",1080.0,"2021-11-23 13:05:41.409081","","","","","","",""
1.0,0.10506771504878998,0.00010200508377956928,"train",1100.0,"2021-11-23 13:05:45.773441","","","","","","",""
1.0,0.08781757950782776,0.00010280933052437993,"train",1120.0,"2021-11-23 13:05:49.347699","","","","","","",""
1.0,0.09449956566095352,0.00010362783498583223,"train",1140.0,"2021-11-23 13:05:52.788362","","","","","","",""
1.0,0.07331075519323349,0.0001044605847118124,"train",1160.0,"2021-11-23 13:05:56.289022","","","","","","",""
