"epoch","loss","lr","part","step","time","accuracy","auprc","auroc","challenge_metric","f_beta_measure","f_measure","g_beta_measure"
0.0,0.3813658654689789,8.000730236035311e-05,"train",20.0,"2021-11-30 17:56:41.843238","","","","","","",""
0.0,0.22203567624092102,8.002920933031948e-05,"train",40.0,"2021-11-30 17:56:45.920267","","","","","","",""
0.0,0.166351780295372,8.006572057662293e-05,"train",60.0,"2021-11-30 17:56:49.965735","","","","","","",""
0.0,0.1574246883392334,8.011683554380914e-05,"train",80.0,"2021-11-30 17:56:54.249175","","","","","","",""
0.0,0.13312889635562897,8.018255345425274e-05,"train",100.0,"2021-11-30 17:56:58.175426","","","","","","",""
0.0,0.1492113173007965,8.026287330817079e-05,"train",120.0,"2021-11-30 17:57:02.174501","","","","","","",""
0.0,0.13615374267101288,8.03577938836373e-05,"train",140.0,"2021-11-30 17:57:06.633170","","","","","","",""
0.0,0.13902884721755981,8.04673137366021e-05,"train",160.0,"2021-11-30 17:57:10.537468","","","","","","",""
0.0,0.11842726171016693,8.059143120091187e-05,"train",180.0,"2021-11-30 17:57:14.428654","","","","","","",""
0.0,0.1429349035024643,8.073014438833613e-05,"train",200.0,"2021-11-30 17:57:18.683216","","","","","","",""
0.0,0.14888398349285126,8.088345118859724e-05,"train",220.0,"2021-11-30 17:57:22.612512","","","","","","",""
0.0,0.12620237469673157,8.10513492693996e-05,"train",240.0,"2021-11-30 17:57:26.711230","","","","","","",""
0.0,0.13702115416526794,8.123383607646804e-05,"train",260.0,"2021-11-30 17:57:31.109028","","","","","","",""
0.0,0.13596294820308685,8.143090883358495e-05,"train",280.0,"2021-11-30 17:57:35.142635","","","","","","",""
0.0,0.14017906785011292,8.164256454263295e-05,"train",300.0,"2021-11-30 17:57:39.182321","","","","","","",""
0.0,0.12856806814670563,8.186879998364088e-05,"train",320.0,"2021-11-30 17:57:43.535228","","","","","","",""
0.0,0.1341925859451294,8.210961171483213e-05,"train",340.0,"2021-11-30 17:57:47.306626","","","","","","",""
0.0,0.1464501917362213,8.236499607267717e-05,"train",360.0,"2021-11-30 17:57:51.135953","","","","","","",""
0.0,0.12128473073244095,8.26349491719505e-05,"train",380.0,"2021-11-30 17:57:55.375810","","","","","","",""
0.0,0.13639143109321594,8.291946690578713e-05,"train",400.0,"2021-11-30 17:57:59.337861","","","","","","",""
0.0,0.1390056610107422,8.321854494574774e-05,"train",420.0,"2021-11-30 17:58:03.364255","","","","","","",""
0.0,0.14891375601291656,8.353217874188293e-05,"train",440.0,"2021-11-30 17:58:07.763179","","","","","","",""
0.0,0.14519178867340088,8.38603635228035e-05,"train",460.0,"2021-11-30 17:58:11.779171","","","","","","",""
0.0,0.1533176451921463,8.420309429575212e-05,"train",480.0,"2021-11-30 17:58:15.842061","","","","","","",""
0.0,0.13890068233013153,8.456036584667914e-05,"train",500.0,"2021-11-30 17:58:20.246291","","","","","","",""
0.0,0.1404348909854889,8.493217274032315e-05,"train",520.0,"2021-11-30 17:58:24.282409","","","","","","",""
0.0,0.13241425156593323,8.531850932029235e-05,"train",540.0,"2021-11-30 17:58:28.358755","","","","","","",""
0.0,0.1456909477710724,8.571936970915212e-05,"train",560.0,"2021-11-30 17:58:32.716557","","","","","","",""
0.0,0.1336825042963028,8.613474780851246e-05,"train",580.0,"2021-11-30 17:58:36.564063","","","","","","",""
0.0,0.1386653631925583,8.656463729912224e-05,"train",600.0,"2021-11-30 17:58:40.476630","","","","","","",""
0.0,0.13054589927196503,8.700903164096468e-05,"train",620.0,"2021-11-30 17:58:44.831175","","","","","","",""
0.0,0.13316303491592407,8.746792407335769e-05,"train",640.0,"2021-11-30 17:58:48.780261","","","","","","",""
0.0,0.10264374315738678,8.794130761505497e-05,"train",660.0,"2021-11-30 17:58:52.688063","","","","","","",""
0.0,0.1258755475282669,8.842917506435462e-05,"train",680.0,"2021-11-30 17:58:57.015784","","","","","","",""
0.0,0.12940935790538788,8.893151899920645e-05,"train",700.0,"2021-11-30 17:59:00.890803","","","","","","",""
0.0,0.12764336168766022,8.944833177732632e-05,"train",720.0,"2021-11-30 17:59:04.776047","","","","","","",""
0.0,0.13400761783123016,8.997960553631186e-05,"train",740.0,"2021-11-30 17:59:08.986144","","","","","","",""
0.0,0.1206769049167633,9.052533219376224e-05,"train",760.0,"2021-11-30 17:59:12.873342","","","","","","",""
0.0,0.12481532245874405,9.108550344740104e-05,"train",780.0,"2021-11-30 17:59:16.787668","","","","","","",""
0.0,0.11265207082033157,9.166011077520208e-05,"train",800.0,"2021-11-30 17:59:21.022403","","","","","","",""
0.0,0.10342512279748917,9.224914543552059e-05,"train",820.0,"2021-11-30 17:59:24.952625","","","","","","",""
0.0,0.1223718672990799,9.285259846722417e-05,"train",840.0,"2021-11-30 17:59:28.813674","","","","","","",""
0.0,0.1135442852973938,9.34704606898307e-05,"train",860.0,"2021-11-30 17:59:33.133135","","","","","","",""
0.0,0.11360394209623337,9.410272270364735e-05,"train",880.0,"2021-11-30 17:59:37.041540","","","","","","",""
0.0,0.1329696774482727,9.474937488991348e-05,"train",900.0,"2021-11-30 17:59:41.049730","","","","","","",""
0.0,0.1315814107656479,9.541040741094719e-05,"train",920.0,"2021-11-30 17:59:45.383125","","","","","","",""
0.0,0.1131732165813446,9.608581021029522e-05,"train",940.0,"2021-11-30 17:59:49.250955","","","","","","",""
0.0,0.11907190084457397,9.677557301288509e-05,"train",960.0,"2021-11-30 17:59:53.259807","","","","","","",""
0.0,0.11419927328824997,9.747968532518238e-05,"train",980.0,"2021-11-30 17:59:57.660142","","","","","","",""
0.0,0.11979255825281143,9.819813643535029e-05,"train",1000.0,"2021-11-30 18:00:01.685400","","","","","","",""
0.0,0.09743501991033554,9.893091541341185e-05,"train",1020.0,"2021-11-30 18:00:05.732300","","","","","","",""
0.0,0.10292492061853409,9.967801111141644e-05,"train",1040.0,"2021-11-30 18:00:10.109179","","","","","","",""
0.0,0.10230840742588043,0.00010043941216361023,"train",1060.0,"2021-11-30 18:00:14.156974","","","","","","",""
0.0,"","","train",1074.0,"2021-11-30 18:02:01.172826",0.4037109801353416,0.2370102115359024,0.780522049620855,0.29109057559115076,0.1558421400424262,0.15149028145656598,0.09808741474727842
0.0,"","","val",1074.0,"2021-11-30 18:02:29.164862",0.39904905485329933,0.23635267529018583,0.7803534866800241,0.284921091519377,0.15367544525480953,0.14898677703147684,0.09610624080627463
1.0,0.14907526969909668,0.00010121510698660771,"train",1080.0,"2021-11-30 18:02:33.754799","","","","","","",""
1.0,0.11125599592924118,0.00010200508377956928,"train",1100.0,"2021-11-30 18:02:38.122588","","","","","","",""
1.0,0.10679828375577927,0.00010280933052437993,"train",1120.0,"2021-11-30 18:02:41.937005","","","","","","",""
1.0,0.1035255566239357,0.00010362783498583223,"train",1140.0,"2021-11-30 18:02:45.771116","","","","","","",""
1.0,0.09945853054523468,0.0001044605847118124,"train",1160.0,"2021-11-30 18:02:50.085037","","","","","","",""
1.0,0.10263611376285553,0.0001053075670334907,"train",1180.0,"2021-11-30 18:02:54.176596","","","","","","",""
1.0,0.12688684463500977,0.00010616876906551181,"train",1200.0,"2021-11-30 18:02:58.049480","","","","","","",""
1.0,0.0941619798541069,0.0001070441777061941,"train",1220.0,"2021-11-30 18:03:02.275850","","","","","","",""
1.0,0.11602017283439636,0.00010793377963772563,"train",1240.0,"2021-11-30 18:03:06.215757","","","","","","",""
1.0,0.08324974030256271,0.0001088375613263698,"train",1260.0,"2021-11-30 18:03:10.176616","","","","","","",""
1.0,0.11173588037490845,0.00010975550902266908,"train",1280.0,"2021-11-30 18:03:14.411247","","","","","","",""
1.0,0.09953650832176208,0.00011068760876165474,"train",1300.0,"2021-11-30 18:03:18.504430","","","","","","",""
1.0,0.11434900015592575,0.0001116338463630598,"train",1320.0,"2021-11-30 18:03:22.601060","","","","","","",""
1.0,0.12169143557548523,0.00011259420743153455,"train",1340.0,"2021-11-30 18:03:26.983771","","","","","","",""
1.0,0.1079891100525856,0.00011356867735686535,"train",1360.0,"2021-11-30 18:03:31.051312","","","","","","",""
1.0,0.08692941814661026,0.00011455724131419621,"train",1380.0,"2021-11-30 18:03:34.956129","","","","","","",""
1.0,0.08516456186771393,0.00011555988426425654,"train",1400.0,"2021-11-30 18:03:39.263008","","","","","","",""
1.0,0.10735008865594864,0.00011657659095358746,"train",1420.0,"2021-11-30 18:03:43.120000","","","","","","",""
1.0,0.10496477037668228,0.00011760734591477516,"train",1440.0,"2021-11-30 18:03:46.964925","","","","","","",""
1.0,0.10568878054618835,0.00011865213346668618,"train",1460.0,"2021-11-30 18:03:51.061585","","","","","","",""
1.0,0.08908401429653168,0.00011971093771470502,"train",1480.0,"2021-11-30 18:03:54.792466","","","","","","",""
1.0,0.08134235441684723,0.0001207837425509777,"train",1500.0,"2021-11-30 18:03:58.529040","","","","","","",""
1.0,0.10673831403255463,0.00012187053165465503,"train",1520.0,"2021-11-30 18:04:02.813688","","","","","","",""
1.0,0.12851929664611816,0.000122971288492142,"train",1540.0,"2021-11-30 18:04:06.744974","","","","","","",""
1.0,0.10908432304859161,0.00012408599631734863,"train",1560.0,"2021-11-30 18:04:10.653667","","","","","","",""
1.0,0.09978442639112473,0.00012521463817194542,"train",1580.0,"2021-11-30 18:04:14.763518","","","","","","",""
1.0,0.10032019764184952,0.00012635719688562077,"train",1600.0,"2021-11-30 18:04:18.597053","","","","","","",""
1.0,0.07214069366455078,0.00012751365507634267,"train",1620.0,"2021-11-30 18:04:22.440446","","","","","","",""
1.0,0.10632588714361191,0.0001286839951506226,"train",1640.0,"2021-11-30 18:04:26.599716","","","","","","",""
1.0,0.09421008080244064,0.00012986819930378333,"train",1660.0,"2021-11-30 18:04:30.525155","","","","","","",""
1.0,0.1012481227517128,0.00013106624952023064,"train",1680.0,"2021-11-30 18:04:34.455048","","","","","","",""
1.0,0.07307828217744827,0.00013227812757372545,"train",1700.0,"2021-11-30 18:04:38.758872","","","","","","",""
1.0,0.10849375277757645,0.00013350381502766394,"train",1720.0,"2021-11-30 18:04:42.726926","","","","","","",""
1.0,0.1084991842508316,0.00013474329323535494,"train",1740.0,"2021-11-30 18:04:46.763735","","","","","","",""
1.0,0.12005101889371872,0.0001359965433403059,"train",1760.0,"2021-11-30 18:04:51.163119","","","","","","",""
1.0,0.10493829846382141,0.00013726354627650872,"train",1780.0,"2021-11-30 18:04:55.193008","","","","","","",""
1.0,0.11551983654499054,0.00013854428276873052,"train",1800.0,"2021-11-30 18:04:59.160100","","","","","","",""
1.0,0.09456323087215424,0.00013983873333280506,"train",1820.0,"2021-11-30 18:05:03.606883","","","","","","",""
1.0,0.09381178766489029,0.00014114687827593156,"train",1840.0,"2021-11-30 18:05:07.714828","","","","","","",""
1.0,0.08059456199407578,0.00014246869769697352,"train",1860.0,"2021-11-30 18:05:11.711661","","","","","","",""
1.0,0.07895147055387497,0.00014380417148676054,"train",1880.0,"2021-11-30 18:05:16.096323","","","","","","",""
1.0,0.09754867106676102,0.00014515327932839404,"train",1900.0,"2021-11-30 18:05:20.109190","","","","","","",""
1.0,0.10502173006534576,0.0001465160006975598,"train",1920.0,"2021-11-30 18:05:24.115078","","","","","","",""
1.0,0.09076358377933502,0.00014789231486283454,"train",1940.0,"2021-11-30 18:05:28.514214","","","","","","",""
1.0,0.08624698966741562,0.00014928220088600633,"train",1960.0,"2021-11-30 18:05:32.387796","","","","","","",""
1.0,0.10407792776823044,0.00015068563762239045,"train",1980.0,"2021-11-30 18:05:36.226883","","","","","","",""
1.0,0.10861609876155853,0.00015210260372115238,"train",2000.0,"2021-11-30 18:05:40.439385","","","","","","",""
1.0,0.1259918212890625,0.00015353307762563115,"train",2020.0,"2021-11-30 18:05:44.430800","","","","","","",""
1.0,0.11234194040298462,0.00015497703757366872,"train",2040.0,"2021-11-30 18:05:48.428406","","","","","","",""
1.0,0.08889099955558777,0.00015643446159794,"train",2060.0,"2021-11-30 18:05:52.901196","","","","","","",""
1.0,0.1092512384057045,0.0001579053275262887,"train",2080.0,"2021-11-30 18:05:56.941648","","","","","","",""
1.0,0.10696002840995789,0.00015938961298206183,"train",2100.0,"2021-11-30 18:06:00.974964","","","","","","",""
1.0,0.10923083126544952,0.00016088729538445297,"train",2120.0,"2021-11-30 18:06:05.338653","","","","","","",""
1.0,0.07836063206195831,0.000162398351948844,"train",2140.0,"2021-11-30 18:06:09.380627","","","","","","",""
1.0,"","","train",2148.0,"2021-11-30 18:07:53.080356",0.4311140216837663,0.30969211308116557,0.833950286018976,0.361798727503828,0.19538838516562343,0.19636501914421067,0.1316399932884268
1.0,"","","val",2148.0,"2021-11-30 18:08:21.139980",0.4238664038037806,0.303657487369952,0.8286119418073573,0.35345573626496857,0.19232609841664086,0.19153110742736318,0.1280163737998085
2.0,0.10914570093154907,0.00016392275968715297,"train",2160.0,"2021-11-30 18:08:27.006386","","","","","","",""
2.0,0.09113245457410812,0.00016546049540818223,"train",2180.0,"2021-11-30 18:08:30.921383","","","","","","",""
2.0,0.10444082319736481,0.00016701153571797313,"train",2200.0,"2021-11-30 18:08:35.311583","","","","","","",""
2.0,0.08722632378339767,0.00016857585702016015,"train",2220.0,"2021-11-30 18:08:39.247621","","","","","","",""
2.0,0.10837362706661224,0.00017015343551633126,"train",2240.0,"2021-11-30 18:08:43.204072","","","","","","",""
2.0,0.09487487375736237,0.0001717442472063892,"train",2260.0,"2021-11-30 18:08:47.533236","","","","","","",""
2.0,0.09214788675308228,0.00017334826788891681,"train",2280.0,"2021-11-30 18:08:51.573040","","","","","","",""
2.0,0.07433416694402695,0.00017496547316154555,"train",2300.0,"2021-11-30 18:08:55.558677","","","","","","",""
2.0,0.09382811188697815,0.00017659583842132573,"train",2320.0,"2021-11-30 18:08:59.889961","","","","","","",""
2.0,0.0879785344004631,0.00017823933886510217,"train",2340.0,"2021-11-30 18:09:03.878659","","","","","","",""
2.0,0.0965108573436737,0.00017989594948989015,"train",2360.0,"2021-11-30 18:09:07.829938","","","","","","",""
2.0,0.10789310187101364,0.00018156564509325753,"train",2380.0,"2021-11-30 18:09:12.200729","","","","","","",""
2.0,0.09056718647480011,0.0001832484002737059,"train",2400.0,"2021-11-30 18:09:16.193033","","","","","","",""
2.0,0.09821560233831406,0.00018494418943105877,"train",2420.0,"2021-11-30 18:09:20.253731","","","","","","",""
2.0,0.09866466373205185,0.00018665298676685078,"train",2440.0,"2021-11-30 18:09:24.612260","","","","","","",""
2.0,0.08855492621660233,0.0001883747662847191,"train",2460.0,"2021-11-30 18:09:28.554690","","","","","","",""
2.0,0.09353087842464447,0.00019010950179080112,"train",2480.0,"2021-11-30 18:09:32.464757","","","","","","",""
2.0,0.10103825479745865,0.00019185716689412995,"train",2500.0,"2021-11-30 18:09:36.744066","","","","","","",""
2.0,0.08702591061592102,0.00019361773500703797,"train",2520.0,"2021-11-30 18:09:40.733080","","","","","","",""
2.0,0.11845576018095016,0.00019539117934556168,"train",2540.0,"2021-11-30 18:09:44.738305","","","","","","",""
2.0,0.10827844589948654,0.00019717747292984696,"train",2560.0,"2021-11-30 18:09:49.148251","","","","","","",""
2.0,0.09268655627965927,0.0001989765885845624,"train",2580.0,"2021-11-30 18:09:53.193822","","","","","","",""
2.0,0.12378409504890442,0.00020078849893931014,"train",2600.0,"2021-11-30 18:09:57.259971","","","","","","",""
2.0,0.09400800615549088,0.0002026131764290434,"train",2620.0,"2021-11-30 18:10:01.646695","","","","","","",""
2.0,0.10071577876806259,0.00020445059329448614,"train",2640.0,"2021-11-30 18:10:05.632964","","","","","","",""
2.0,0.09238868951797485,0.00020630072158255497,"train",2660.0,"2021-11-30 18:10:09.684378","","","","","","",""
2.0,0.08055121451616287,0.00020816353314678467,"train",2680.0,"2021-11-30 18:10:14.131531","","","","","","",""
2.0,0.08429820835590363,0.00021003899964775505,"train",2700.0,"2021-11-30 18:10:18.259451","","","","","","",""
2.0,0.08555419743061066,0.00021192709255352473,"train",2720.0,"2021-11-30 18:10:22.356999","","","","","","",""
2.0,0.08935657888650894,0.00021382778314006255,"train",2740.0,"2021-11-30 18:10:26.636339","","","","","","",""
2.0,0.0957280695438385,0.00021574104249168615,"train",2760.0,"2021-11-30 18:10:30.530761","","","","","","",""
2.0,0.09778380393981934,0.00021766684150150133,"train",2780.0,"2021-11-30 18:10:34.411390","","","","","","",""
2.0,0.11471520364284515,0.00021960515087184485,"train",2800.0,"2021-11-30 18:10:38.632840","","","","","","",""
2.0,0.08358623832464218,0.00022155594111472978,"train",2820.0,"2021-11-30 18:10:42.468896","","","","","","",""
2.0,0.07511644810438156,0.0002235191825522959,"train",2840.0,"2021-11-30 18:10:46.329974","","","","","","",""
2.0,0.0912628024816513,0.00022549484531725838,"train",2860.0,"2021-11-30 18:10:50.710525","","","","","","",""
2.0,0.0768488198518753,0.00022748289935336434,"train",2880.0,"2021-11-30 18:10:54.670681","","","","","","",""
2.0,0.0831875428557396,0.00022948331441584964,"train",2900.0,"2021-11-30 18:10:58.652376","","","","","","",""
2.0,0.10316706448793411,0.00023149606007189785,"train",2920.0,"2021-11-30 18:11:02.990709","","","","","","",""
2.0,0.09960363805294037,0.00023352110570110476,"train",2940.0,"2021-11-30 18:11:06.844121","","","","","","",""
2.0,0.09561779350042343,0.00023555842049594305,"train",2960.0,"2021-11-30 18:11:10.579851","","","","","","",""
2.0,0.08930041640996933,0.00023760797346223305,"train",2980.0,"2021-11-30 18:11:14.889099","","","","","","",""
2.0,0.10621628165245056,0.00023966973341961028,"train",3000.0,"2021-11-30 18:11:18.938014","","","","","","",""
2.0,0.10129989683628082,0.0002417436690020044,"train",3020.0,"2021-11-30 18:11:22.810900","","","","","","",""
2.0,0.08323527872562408,0.00024382974865811325,"train",3040.0,"2021-11-30 18:11:27.138161","","","","","","",""
2.0,0.10989183932542801,0.000245927940651884,"train",3060.0,"2021-11-30 18:11:31.124543","","","","","","",""
2.0,0.10264074057340622,0.0002480382130629953,"train",3080.0,"2021-11-30 18:11:35.120317","","","","","","",""
2.0,0.10919629037380219,0.0002501605337873443,"train",3100.0,"2021-11-30 18:11:39.496050","","","","","","",""
2.0,0.0981757640838623,0.0002522948705375337,"train",3120.0,"2021-11-30 18:11:43.566825","","","","","","",""
2.0,0.12766380608081818,0.00025444119084336303,"train",3140.0,"2021-11-30 18:11:47.706712","","","","","","",""
2.0,0.09945860505104065,0.00025659946205232364,"train",3160.0,"2021-11-30 18:11:52.143457","","","","","","",""
2.0,0.08748568594455719,0.0002587696513300941,"train",3180.0,"2021-11-30 18:11:56.232882","","","","","","",""
2.0,0.08080073446035385,0.0002609517256610412,"train",3200.0,"2021-11-30 18:12:00.328883","","","","","","",""
