"epoch","loss","lr","part","step","time","accuracy","auprc","auroc","challenge_metric","f_beta_measure","f_measure","g_beta_measure"
0.0,0.3634995222091675,8.000730236035311e-05,"train",20.0,"2021-11-22 01:37:22.453226","","","","","","",""
0.0,0.15737581253051758,8.002920933031948e-05,"train",40.0,"2021-11-22 01:37:27.536499","","","","","","",""
0.0,0.14360471069812775,8.006572057662293e-05,"train",60.0,"2021-11-22 01:37:32.656933","","","","","","",""
0.0,0.13857249915599823,8.011683554380914e-05,"train",80.0,"2021-11-22 01:37:37.767396","","","","","","",""
0.0,0.12755173444747925,8.018255345425274e-05,"train",100.0,"2021-11-22 01:37:43.467223","","","","","","",""
0.0,0.10691077262163162,8.026287330817079e-05,"train",120.0,"2021-11-22 01:37:48.477834","","","","","","",""
0.0,0.13702157139778137,8.03577938836373e-05,"train",140.0,"2021-11-22 01:37:53.438355","","","","","","",""
0.0,0.13285858929157257,8.04673137366021e-05,"train",160.0,"2021-11-22 01:37:58.585013","","","","","","",""
0.0,0.13275614380836487,8.059143120091187e-05,"train",180.0,"2021-11-22 01:38:03.615217","","","","","","",""
0.0,0.1311166137456894,8.073014438833613e-05,"train",200.0,"2021-11-22 01:38:09.401298","","","","","","",""
0.0,0.1291840374469757,8.088345118859724e-05,"train",220.0,"2021-11-22 01:38:14.371591","","","","","","",""
0.0,0.10903596132993698,8.10513492693996e-05,"train",240.0,"2021-11-22 01:38:19.334200","","","","","","",""
0.0,0.12446167320013046,8.123383607646804e-05,"train",260.0,"2021-11-22 01:38:24.217262","","","","","","",""
0.0,0.11500678211450577,8.143090883358495e-05,"train",280.0,"2021-11-22 01:38:29.169560","","","","","","",""
0.0,0.10962299257516861,8.164256454263295e-05,"train",300.0,"2021-11-22 01:38:34.726196","","","","","","",""
0.0,0.11083672940731049,8.186879998364088e-05,"train",320.0,"2021-11-22 01:38:39.641824","","","","","","",""
0.0,0.09968056529760361,8.210961171483213e-05,"train",340.0,"2021-11-22 01:38:44.539900","","","","","","",""
0.0,0.09145782887935638,8.236499607267717e-05,"train",360.0,"2021-11-22 01:38:49.490899","","","","","","",""
0.0,0.10058340430259705,8.26349491719505e-05,"train",380.0,"2021-11-22 01:38:54.389624","","","","","","",""
0.0,0.09515181183815002,8.291946690578713e-05,"train",400.0,"2021-11-22 01:39:00.046102","","","","","","",""
0.0,0.11156607419252396,8.321854494574774e-05,"train",420.0,"2021-11-22 01:39:05.002239","","","","","","",""
0.0,0.09239748865365982,8.353217874188293e-05,"train",440.0,"2021-11-22 01:39:09.950236","","","","","","",""
0.0,0.12034887820482254,8.38603635228035e-05,"train",460.0,"2021-11-22 01:39:14.915969","","","","","","",""
0.0,0.08250941336154938,8.420309429575212e-05,"train",480.0,"2021-11-22 01:39:19.915527","","","","","","",""
0.0,0.08596232533454895,8.456036584667914e-05,"train",500.0,"2021-11-22 01:39:25.627978","","","","","","",""
0.0,0.09300978481769562,8.493217274032315e-05,"train",520.0,"2021-11-22 01:39:30.719029","","","","","","",""
0.0,0.10903137177228928,8.531850932029235e-05,"train",540.0,"2021-11-22 01:39:35.960950","","","","","","",""
0.0,0.11779646575450897,8.571936970915212e-05,"train",560.0,"2021-11-22 01:39:41.132950","","","","","","",""
0.0,0.08983459323644638,8.613474780851246e-05,"train",580.0,"2021-11-22 01:39:46.218687","","","","","","",""
0.0,0.09998086839914322,8.656463729912224e-05,"train",600.0,"2021-11-22 01:39:51.815446","","","","","","",""
0.0,0.10112298280000687,8.700903164096468e-05,"train",620.0,"2021-11-22 01:39:56.913675","","","","","","",""
0.0,0.0666150227189064,8.746792407335769e-05,"train",640.0,"2021-11-22 01:40:01.938657","","","","","","",""
0.0,0.09578803926706314,8.794130761505497e-05,"train",660.0,"2021-11-22 01:40:06.971661","","","","","","",""
0.0,0.07960493117570877,8.842917506435462e-05,"train",680.0,"2021-11-22 01:40:11.905890","","","","","","",""
0.0,0.08328918367624283,8.893151899920645e-05,"train",700.0,"2021-11-22 01:40:17.491985","","","","","","",""
0.0,0.10882885754108429,8.944833177732632e-05,"train",720.0,"2021-11-22 01:40:22.543711","","","","","","",""
0.0,0.08643312752246857,8.997960553631186e-05,"train",740.0,"2021-11-22 01:40:27.680078","","","","","","",""
0.0,0.09744996577501297,9.052533219376224e-05,"train",760.0,"2021-11-22 01:40:32.885955","","","","","","",""
0.0,0.0761432871222496,9.108550344740104e-05,"train",780.0,"2021-11-22 01:40:38.455641","","","","","","",""
0.0,0.08583555370569229,9.166011077520208e-05,"train",800.0,"2021-11-22 01:40:43.491929","","","","","","",""
0.0,0.10634642839431763,9.224914543552059e-05,"train",820.0,"2021-11-22 01:40:48.523266","","","","","","",""
0.0,0.06267619132995605,9.285259846722417e-05,"train",840.0,"2021-11-22 01:40:53.606319","","","","","","",""
0.0,0.07825032621622086,9.34704606898307e-05,"train",860.0,"2021-11-22 01:40:58.594396","","","","","","",""
0.0,0.09578263759613037,9.410272270364735e-05,"train",880.0,"2021-11-22 01:41:04.182061","","","","","","",""
0.0,0.08167420327663422,9.474937488991348e-05,"train",900.0,"2021-11-22 01:41:09.113522","","","","","","",""
0.0,0.09373822808265686,9.541040741094719e-05,"train",920.0,"2021-11-22 01:41:14.158535","","","","","","",""
0.0,0.09921514242887497,9.608581021029522e-05,"train",940.0,"2021-11-22 01:41:19.139892","","","","","","",""
0.0,0.07242368906736374,9.677557301288509e-05,"train",960.0,"2021-11-22 01:41:24.244605","","","","","","",""
0.0,0.06651637703180313,9.747968532518238e-05,"train",980.0,"2021-11-22 01:41:29.924079","","","","","","",""
0.0,0.08202821016311646,9.819813643535029e-05,"train",1000.0,"2021-11-22 01:41:34.931405","","","","","","",""
0.0,0.06410260498523712,9.893091541341185e-05,"train",1020.0,"2021-11-22 01:41:39.880562","","","","","","",""
0.0,0.08644384890794754,9.967801111141644e-05,"train",1040.0,"2021-11-22 01:41:44.815988","","","","","","",""
0.0,0.08676633983850479,0.00010043941216361023,"train",1060.0,"2021-11-22 01:41:49.772982","","","","","","",""
0.0,"","","train",1074.0,"2021-11-22 01:43:52.284052",0.428916539329113,0.32626960021844026,0.8666016050244912,0.37901478891973683,0.21789717263231106,0.21507135863339083,0.1411382160562305
0.0,"","","val",1074.0,"2021-11-22 01:44:23.963539",0.42734547141366114,0.32478683530975716,0.8655450773296529,0.37545863577814703,0.21710647897893784,0.21459248702518116,0.1394709789834293
1.0,0.07977460324764252,0.00010121510698660771,"train",1080.0,"2021-11-22 01:44:28.624256","","","","","","",""
1.0,0.07915673404932022,0.00010200508377956928,"train",1100.0,"2021-11-22 01:44:33.575742","","","","","","",""
1.0,0.08298768848180771,0.00010280933052437993,"train",1120.0,"2021-11-22 01:44:38.478939","","","","","","",""
1.0,0.09208215773105621,0.00010362783498583223,"train",1140.0,"2021-11-22 01:44:43.435486","","","","","","",""
1.0,0.0849129855632782,0.0001044605847118124,"train",1160.0,"2021-11-22 01:44:48.389063","","","","","","",""
1.0,0.06889118999242783,0.0001053075670334907,"train",1180.0,"2021-11-22 01:44:53.927631","","","","","","",""
1.0,0.08958959579467773,0.00010616876906551181,"train",1200.0,"2021-11-22 01:44:58.792269","","","","","","",""
1.0,0.06864814460277557,0.0001070441777061941,"train",1220.0,"2021-11-22 01:45:03.664913","","","","","","",""
1.0,0.08812743425369263,0.00010793377963772563,"train",1240.0,"2021-11-22 01:45:08.529243","","","","","","",""
1.0,0.08438287675380707,0.0001088375613263698,"train",1260.0,"2021-11-22 01:45:13.411801","","","","","","",""
1.0,0.09693268686532974,0.00010975550902266908,"train",1280.0,"2021-11-22 01:45:18.897586","","","","","","",""
1.0,0.07590174674987793,0.00011068760876165474,"train",1300.0,"2021-11-22 01:45:23.765717","","","","","","",""
1.0,0.07336051762104034,0.0001116338463630598,"train",1320.0,"2021-11-22 01:45:28.665597","","","","","","",""
1.0,0.0986093059182167,0.00011259420743153455,"train",1340.0,"2021-11-22 01:45:33.523467","","","","","","",""
1.0,0.07123811542987823,0.00011356867735686535,"train",1360.0,"2021-11-22 01:45:38.528643","","","","","","",""
1.0,0.09541187435388565,0.00011455724131419621,"train",1380.0,"2021-11-22 01:45:43.948761","","","","","","",""
1.0,0.08551652729511261,0.00011555988426425654,"train",1400.0,"2021-11-22 01:45:48.815617","","","","","","",""
1.0,0.07984957844018936,0.00011657659095358746,"train",1420.0,"2021-11-22 01:45:53.756330","","","","","","",""
1.0,0.0709153562784195,0.00011760734591477516,"train",1440.0,"2021-11-22 01:45:58.761574","","","","","","",""
1.0,0.08290186524391174,0.00011865213346668618,"train",1460.0,"2021-11-22 01:46:03.839672","","","","","","",""
1.0,0.06987889111042023,0.00011971093771470502,"train",1480.0,"2021-11-22 01:46:09.410448","","","","","","",""
1.0,0.06833170354366302,0.0001207837425509777,"train",1500.0,"2021-11-22 01:46:14.378246","","","","","","",""
1.0,0.08357665687799454,0.00012187053165465503,"train",1520.0,"2021-11-22 01:46:19.506385","","","","","","",""
1.0,0.07062612473964691,0.000122971288492142,"train",1540.0,"2021-11-22 01:46:24.518447","","","","","","",""
1.0,0.08731148391962051,0.00012408599631734863,"train",1560.0,"2021-11-22 01:46:30.097086","","","","","","",""
1.0,0.05239221081137657,0.00012521463817194542,"train",1580.0,"2021-11-22 01:46:35.123406","","","","","","",""
1.0,0.07692012190818787,0.00012635719688562077,"train",1600.0,"2021-11-22 01:46:40.148126","","","","","","",""
1.0,0.06671746075153351,0.00012751365507634267,"train",1620.0,"2021-11-22 01:46:45.290882","","","","","","",""
1.0,0.07297884672880173,0.0001286839951506226,"train",1640.0,"2021-11-22 01:46:50.238770","","","","","","",""
1.0,0.06760726124048233,0.00012986819930378333,"train",1660.0,"2021-11-22 01:46:55.735432","","","","","","",""
1.0,0.06968823820352554,0.00013106624952023064,"train",1680.0,"2021-11-22 01:47:00.629820","","","","","","",""
1.0,0.07366497814655304,0.00013227812757372545,"train",1700.0,"2021-11-22 01:47:05.556152","","","","","","",""
1.0,0.06744474172592163,0.00013350381502766394,"train",1720.0,"2021-11-22 01:47:10.525560","","","","","","",""
1.0,0.09253370016813278,0.00013474329323535494,"train",1740.0,"2021-11-22 01:47:15.424916","","","","","","",""
1.0,0.062481533735990524,0.0001359965433403059,"train",1760.0,"2021-11-22 01:47:20.935048","","","","","","",""
1.0,0.06048085540533066,0.00013726354627650872,"train",1780.0,"2021-11-22 01:47:25.818994","","","","","","",""
1.0,0.07354220747947693,0.00013854428276873052,"train",1800.0,"2021-11-22 01:47:30.665360","","","","","","",""
1.0,0.08926025032997131,0.00013983873333280506,"train",1820.0,"2021-11-22 01:47:35.632921","","","","","","",""
1.0,0.062194716185331345,0.00014114687827593156,"train",1840.0,"2021-11-22 01:47:40.486681","","","","","","",""
1.0,0.10025034099817276,0.00014246869769697352,"train",1860.0,"2021-11-22 01:47:45.934859","","","","","","",""
1.0,0.0766313225030899,0.00014380417148676054,"train",1880.0,"2021-11-22 01:47:50.794904","","","","","","",""
1.0,0.0883524939417839,0.00014515327932839404,"train",1900.0,"2021-11-22 01:47:55.667296","","","","","","",""
1.0,0.06587370485067368,0.0001465160006975598,"train",1920.0,"2021-11-22 01:48:00.549267","","","","","","",""
1.0,0.06859111785888672,0.00014789231486283454,"train",1940.0,"2021-11-22 01:48:05.362804","","","","","","",""
1.0,0.0670524388551712,0.00014928220088600633,"train",1960.0,"2021-11-22 01:48:10.862853","","","","","","",""
1.0,0.06310469657182693,0.00015068563762239045,"train",1980.0,"2021-11-22 01:48:15.719928","","","","","","",""
1.0,0.0795372948050499,0.00015210260372115238,"train",2000.0,"2021-11-22 01:48:20.579161","","","","","","",""
1.0,0.07137350738048553,0.00015353307762563115,"train",2020.0,"2021-11-22 01:48:25.470003","","","","","","",""
