"epoch","loss","part","step","time","accuracy","auprc","auroc","challenge_metric","f_beta_measure","f_measure","g_beta_measure"
1.0,"","train",2148.0,"2021-11-18 14:18:51.399978",0.4771010696354508,0.366545104960136,0.8731951513224083,0.420213025116302,0.25358243689882376,0.25803553824047654,0.17023245821230892
1.0,"","val",2148.0,"2021-11-18 14:19:22.556181",0.47013800301519193,0.3619545213806663,0.8712708082863194,0.41403055789596205,0.25053005277510043,0.25280748406748305,0.16663351304353433
2.0,0.09914763271808624,"train",2160.0,"2021-11-18 14:19:30.221545","","","","","","",""
2.0,0.07716789096593857,"train",2180.0,"2021-11-18 14:19:33.899630","","","","","","",""
2.0,0.08060596138238907,"train",2200.0,"2021-11-18 14:19:37.537592","","","","","","",""
2.0,0.08219361305236816,"train",2220.0,"2021-11-18 14:19:41.557666","","","","","","",""
2.0,0.0790749192237854,"train",2240.0,"2021-11-18 14:19:45.264399","","","","","","",""
2.0,0.06968262791633606,"train",2260.0,"2021-11-18 14:19:48.853122","","","","","","",""
2.0,0.08827101439237595,"train",2280.0,"2021-11-18 14:19:52.475914","","","","","","",""
2.0,0.08476944267749786,"train",2300.0,"2021-11-18 14:19:56.307270","","","","","","",""
2.0,0.06796091794967651,"train",2320.0,"2021-11-18 14:19:59.846457","","","","","","",""
2.0,0.06894899904727936,"train",2340.0,"2021-11-18 14:20:03.411751","","","","","","",""
2.0,0.05709117278456688,"train",2360.0,"2021-11-18 14:20:07.258889","","","","","","",""
2.0,0.06282428652048111,"train",2380.0,"2021-11-18 14:20:10.813833","","","","","","",""
2.0,0.07240866124629974,"train",2400.0,"2021-11-18 14:20:14.373812","","","","","","",""
2.0,0.07022292912006378,"train",2420.0,"2021-11-18 14:20:17.924510","","","","","","",""
2.0,0.07408054172992706,"train",2440.0,"2021-11-18 14:20:21.766957","","","","","","",""
2.0,0.0720689445734024,"train",2460.0,"2021-11-18 14:20:25.304005","","","","","","",""
2.0,0.06818276643753052,"train",2480.0,"2021-11-18 14:20:28.807596","","","","","","",""
2.0,0.06401002407073975,"train",2500.0,"2021-11-18 14:20:32.366610","","","","","","",""
2.0,0.10155262053012848,"train",2520.0,"2021-11-18 14:20:36.207517","","","","","","",""
2.0,0.071670763194561,"train",2540.0,"2021-11-18 14:20:39.745042","","","","","","",""
2.0,0.07527067512273788,"train",2560.0,"2021-11-18 14:20:43.345599","","","","","","",""
2.0,0.0933675765991211,"train",2580.0,"2021-11-18 14:20:47.175861","","","","","","",""
2.0,0.0775008574128151,"train",2600.0,"2021-11-18 14:20:50.675509","","","","","","",""
2.0,0.09661862254142761,"train",2620.0,"2021-11-18 14:20:54.205255","","","","","","",""
2.0,0.06794579327106476,"train",2640.0,"2021-11-18 14:20:57.793071","","","","","","",""
2.0,0.0677952840924263,"train",2660.0,"2021-11-18 14:21:01.773238","","","","","","",""
2.0,0.06994052231311798,"train",2680.0,"2021-11-18 14:21:05.485886","","","","","","",""
2.0,0.06788714975118637,"train",2700.0,"2021-11-18 14:21:09.045445","","","","","","",""
2.0,0.06073165312409401,"train",2720.0,"2021-11-18 14:21:12.923474","","","","","","",""
2.0,0.08090122789144516,"train",2740.0,"2021-11-18 14:21:16.548202","","","","","","",""
2.0,0.07148457318544388,"train",2760.0,"2021-11-18 14:21:20.209182","","","","","","",""
2.0,0.07679124921560287,"train",2780.0,"2021-11-18 14:21:23.874491","","","","","","",""
2.0,0.07354698330163956,"train",2800.0,"2021-11-18 14:21:27.881688","","","","","","",""
2.0,0.0815601572394371,"train",2820.0,"2021-11-18 14:21:31.585056","","","","","","",""
2.0,0.05627049505710602,"train",2840.0,"2021-11-18 14:21:35.207445","","","","","","",""
2.0,0.07827137410640717,"train",2860.0,"2021-11-18 14:21:38.826167","","","","","","",""
2.0,0.10424190014600754,"train",2880.0,"2021-11-18 14:21:42.838662","","","","","","",""
2.0,0.07934457063674927,"train",2900.0,"2021-11-18 14:21:46.453297","","","","","","",""
2.0,0.054138220846652985,"train",2920.0,"2021-11-18 14:21:50.066377","","","","","","",""
2.0,0.09046285599470139,"train",2940.0,"2021-11-18 14:21:54.188661","","","","","","",""
2.0,0.07154504209756851,"train",2960.0,"2021-11-18 14:21:57.780274","","","","","","",""
2.0,0.06658097356557846,"train",2980.0,"2021-11-18 14:22:01.347072","","","","","","",""
2.0,0.043057631701231,"train",3000.0,"2021-11-18 14:22:04.962280","","","","","","",""
2.0,0.07343590259552002,"train",3020.0,"2021-11-18 14:22:08.904246","","","","","","",""
2.0,0.06843527406454086,"train",3040.0,"2021-11-18 14:22:12.523885","","","","","","",""
2.0,0.07927768677473068,"train",3060.0,"2021-11-18 14:22:16.157405","","","","","","",""
2.0,0.06275062263011932,"train",3080.0,"2021-11-18 14:22:20.067780","","","","","","",""
2.0,0.08823511004447937,"train",3100.0,"2021-11-18 14:22:23.785058","","","","","","",""
2.0,0.0626724511384964,"train",3120.0,"2021-11-18 14:22:27.419262","","","","","","",""
2.0,0.06442449986934662,"train",3140.0,"2021-11-18 14:22:31.063780","","","","","","",""
2.0,0.08226732164621353,"train",3160.0,"2021-11-18 14:22:34.987100","","","","","","",""
2.0,0.07706017792224884,"train",3180.0,"2021-11-18 14:22:38.638869","","","","","","",""
2.0,0.05807248502969742,"train",3200.0,"2021-11-18 14:22:42.272299","","","","","","",""
2.0,0.06402637809515,"train",3220.0,"2021-11-18 14:22:45.849829","","","","","","",""
2.0,"","train",3222.0,"2021-11-18 14:24:30.607443",0.5020737830168086,0.420511207220186,0.8924079542843869,0.4704017882294369,0.29904957033036,0.3133725543226211,0.20254588036922094
2.0,"","val",3222.0,"2021-11-18 14:25:02.771426",0.49252000463875684,0.40794386499130053,0.8883596203048345,0.4571550379489034,0.29422977577719234,0.30538445868920305,0.19779729717945374
3.0,0.09205928444862366,"train",3240.0,"2021-11-18 14:25:11.863124","","","","","","",""
3.0,0.08621123433113098,"train",3260.0,"2021-11-18 14:25:15.550507","","","","","","",""
3.0,0.07421685010194778,"train",3280.0,"2021-11-18 14:25:19.207854","","","","","","",""
3.0,0.07674691826105118,"train",3300.0,"2021-11-18 14:25:23.241347","","","","","","",""
3.0,0.07241633534431458,"train",3320.0,"2021-11-18 14:25:26.867801","","","","","","",""
3.0,0.08031540364027023,"train",3340.0,"2021-11-18 14:25:30.492740","","","","","","",""
3.0,0.07968606054782867,"train",3360.0,"2021-11-18 14:25:34.110575","","","","","","",""
3.0,0.0753883346915245,"train",3380.0,"2021-11-18 14:25:38.016102","","","","","","",""
3.0,0.07311522215604782,"train",3400.0,"2021-11-18 14:25:41.599298","","","","","","",""
3.0,0.09417112171649933,"train",3420.0,"2021-11-18 14:25:45.207349","","","","","","",""
3.0,0.06075715646147728,"train",3440.0,"2021-11-18 14:25:49.124673","","","","","","",""
3.0,0.056205276399850845,"train",3460.0,"2021-11-18 14:25:52.670474","","","","","","",""
3.0,0.05762258544564247,"train",3480.0,"2021-11-18 14:25:56.259133","","","","","","",""
3.0,0.09856241941452026,"train",3500.0,"2021-11-18 14:25:59.824217","","","","","","",""
3.0,0.07403861731290817,"train",3520.0,"2021-11-18 14:26:03.778644","","","","","","",""
3.0,0.07850861549377441,"train",3540.0,"2021-11-18 14:26:07.389948","","","","","","",""
3.0,0.0690358430147171,"train",3560.0,"2021-11-18 14:26:11.036548","","","","","","",""
3.0,0.06346634775400162,"train",3580.0,"2021-11-18 14:26:14.842810","","","","","","",""
3.0,0.07633820921182632,"train",3600.0,"2021-11-18 14:26:18.358831","","","","","","",""
3.0,0.07624062895774841,"train",3620.0,"2021-11-18 14:26:21.878997","","","","","","",""
3.0,0.07826726883649826,"train",3640.0,"2021-11-18 14:26:25.436646","","","","","","",""
3.0,0.07178559899330139,"train",3660.0,"2021-11-18 14:26:29.380290","","","","","","",""
3.0,0.07364250719547272,"train",3680.0,"2021-11-18 14:26:33.027748","","","","","","",""
3.0,0.05758247151970863,"train",3700.0,"2021-11-18 14:26:36.645359","","","","","","",""
3.0,0.04563020542263985,"train",3720.0,"2021-11-18 14:26:40.585284","","","","","","",""
3.0,0.07134454697370529,"train",3740.0,"2021-11-18 14:26:44.287958","","","","","","",""
3.0,0.06679503619670868,"train",3760.0,"2021-11-18 14:26:47.934666","","","","","","",""
3.0,0.05488124117255211,"train",3780.0,"2021-11-18 14:26:51.587927","","","","","","",""
3.0,0.07853033393621445,"train",3800.0,"2021-11-18 14:26:55.539222","","","","","","",""
3.0,0.06664151698350906,"train",3820.0,"2021-11-18 14:26:59.165036","","","","","","",""
3.0,0.05460844933986664,"train",3840.0,"2021-11-18 14:27:02.736772","","","","","","",""
3.0,0.06155618652701378,"train",3860.0,"2021-11-18 14:27:06.327331","","","","","","",""
3.0,0.06678041070699692,"train",3880.0,"2021-11-18 14:27:10.368119","","","","","","",""
3.0,0.08441153168678284,"train",3900.0,"2021-11-18 14:27:13.958408","","","","","","",""
3.0,0.0935017541050911,"train",3920.0,"2021-11-18 14:27:17.556594","","","","","","",""
3.0,0.08225101977586746,"train",3940.0,"2021-11-18 14:27:21.461698","","","","","","",""
3.0,0.06583894044160843,"train",3960.0,"2021-11-18 14:27:25.119164","","","","","","",""
3.0,0.07803379744291306,"train",3980.0,"2021-11-18 14:27:28.764685","","","","","","",""
3.0,0.07859549671411514,"train",4000.0,"2021-11-18 14:27:32.401732","","","","","","",""
3.0,0.06892158091068268,"train",4020.0,"2021-11-18 14:27:36.333714","","","","","","",""
3.0,0.07127003371715546,"train",4040.0,"2021-11-18 14:27:40.033346","","","","","","",""
3.0,0.06575314700603485,"train",4060.0,"2021-11-18 14:27:43.687296","","","","","","",""
3.0,0.04859635978937149,"train",4080.0,"2021-11-18 14:27:47.612495","","","","","","",""
3.0,0.061202581971883774,"train",4100.0,"2021-11-18 14:27:51.183062","","","","","","",""
3.0,0.05114683508872986,"train",4120.0,"2021-11-18 14:27:54.714615","","","","","","",""
3.0,0.09104900807142258,"train",4140.0,"2021-11-18 14:27:58.316728","","","","","","",""
3.0,0.07240071892738342,"train",4160.0,"2021-11-18 14:28:02.230107","","","","","","",""
3.0,0.05829910188913345,"train",4180.0,"2021-11-18 14:28:05.781395","","","","","","",""
3.0,0.09101113677024841,"train",4200.0,"2021-11-18 14:28:09.475994","","","","","","",""
3.0,0.0749344676733017,"train",4220.0,"2021-11-18 14:28:13.015794","","","","","","",""
3.0,0.05694697052240372,"train",4240.0,"2021-11-18 14:28:16.860223","","","","","","",""
3.0,0.054231930524110794,"train",4260.0,"2021-11-18 14:28:20.405363","","","","","","",""
3.0,0.07957454770803452,"train",4280.0,"2021-11-18 14:28:23.979609","","","","","","",""
3.0,"","train",4296.0,"2021-11-18 14:30:12.245231",0.5318052826893691,0.4700442256838899,0.9152924420249066,0.511306025149025,0.3489649075872847,0.3576321949351788,0.2405119620090179
3.0,"","val",4296.0,"2021-11-18 14:30:43.964136",0.518786965093355,0.45175711548190367,0.9089960347993835,0.49328928344159817,0.3363732739605252,0.34236083096739206,0.22729797431086324
4.0,0.05223799869418144,"train",4300.0,"2021-11-18 14:30:50.035633","","","","","","",""
4.0,0.0632891058921814,"train",4320.0,"2021-11-18 14:30:53.683416","","","","","","",""
4.0,0.07945051044225693,"train",4340.0,"2021-11-18 14:30:57.334752","","","","","","",""
4.0,0.07522117346525192,"train",4360.0,"2021-11-18 14:31:00.946967","","","","","","",""
4.0,0.05633418634533882,"train",4380.0,"2021-11-18 14:31:05.022060","","","","","","",""
4.0,0.07011570781469345,"train",4400.0,"2021-11-18 14:31:08.742625","","","","","","",""
4.0,0.056186724454164505,"train",4420.0,"2021-11-18 14:31:12.396813","","","","","","",""
4.0,0.06412941217422485,"train",4440.0,"2021-11-18 14:31:16.211500","","","","","","",""
4.0,0.07170496881008148,"train",4460.0,"2021-11-18 14:31:19.684700","","","","","","",""
4.0,0.04864196851849556,"train",4480.0,"2021-11-18 14:31:23.189786","","","","","","",""
4.0,0.0813661590218544,"train",4500.0,"2021-11-18 14:31:26.762993","","","","","","",""
4.0,0.0638052374124527,"train",4520.0,"2021-11-18 14:31:30.613831","","","","","","",""
4.0,0.07488026469945908,"train",4540.0,"2021-11-18 14:31:34.151905","","","","","","",""
4.0,0.050958067178726196,"train",4560.0,"2021-11-18 14:31:37.688740","","","","","","",""
4.0,0.07795495539903641,"train",4580.0,"2021-11-18 14:31:41.506322","","","","","","",""
4.0,0.05852999538183212,"train",4600.0,"2021-11-18 14:31:45.173109","","","","","","",""
4.0,0.04891333356499672,"train",4620.0,"2021-11-18 14:31:48.869671","","","","","","",""
4.0,0.07499362528324127,"train",4640.0,"2021-11-18 14:31:52.427685","","","","","","",""
4.0,0.09696337580680847,"train",4660.0,"2021-11-18 14:31:56.297640","","","","","","",""
4.0,0.0856681615114212,"train",4680.0,"2021-11-18 14:31:59.833750","","","","","","",""
4.0,0.04712316393852234,"train",4700.0,"2021-11-18 14:32:03.337792","","","","","","",""
4.0,0.07508587092161179,"train",4720.0,"2021-11-18 14:32:06.826911","","","","","","",""
4.0,0.07125583291053772,"train",4740.0,"2021-11-18 14:32:10.675940","","","","","","",""
4.0,0.052399892359972,"train",4760.0,"2021-11-18 14:32:14.211825","","","","","","",""
4.0,0.06210286542773247,"train",4780.0,"2021-11-18 14:32:17.802434","","","","","","",""
4.0,0.08850555866956711,"train",4800.0,"2021-11-18 14:32:21.606757","","","","","","",""
4.0,0.09212730079889297,"train",4820.0,"2021-11-18 14:32:25.111857","","","","","","",""
4.0,0.08881184458732605,"train",4840.0,"2021-11-18 14:32:28.683658","","","","","","",""
4.0,0.06940194219350815,"train",4860.0,"2021-11-18 14:32:32.275498","","","","","","",""
4.0,0.059828028082847595,"train",4880.0,"2021-11-18 14:32:36.151142","","","","","","",""
4.0,0.062012478709220886,"train",4900.0,"2021-11-18 14:32:39.712936","","","","","","",""
4.0,0.04749586805701256,"train",4920.0,"2021-11-18 14:32:43.261478","","","","","","",""
4.0,0.06649985909461975,"train",4940.0,"2021-11-18 14:32:47.158251","","","","","","",""
4.0,0.056690577417612076,"train",4960.0,"2021-11-18 14:32:50.715875","","","","","","",""
4.0,0.039088983088731766,"train",4980.0,"2021-11-18 14:32:54.235167","","","","","","",""
4.0,0.06673340499401093,"train",5000.0,"2021-11-18 14:32:57.782109","","","","","","",""
4.0,0.07864570617675781,"train",5020.0,"2021-11-18 14:33:01.730984","","","","","","",""
4.0,0.0827794075012207,"train",5040.0,"2021-11-18 14:33:05.341902","","","","","","",""
4.0,0.05354077368974686,"train",5060.0,"2021-11-18 14:33:08.960836","","","","","","",""
4.0,0.08052599430084229,"train",5080.0,"2021-11-18 14:33:12.561484","","","","","","",""
4.0,0.08783291280269623,"train",5100.0,"2021-11-18 14:33:16.497543","","","","","","",""
4.0,0.04235896095633507,"train",5120.0,"2021-11-18 14:33:20.044140","","","","","","",""
4.0,0.08234590291976929,"train",5140.0,"2021-11-18 14:33:23.616440","","","","","","",""
4.0,0.06678104400634766,"train",5160.0,"2021-11-18 14:33:27.585495","","","","","","",""
4.0,0.039954524487257004,"train",5180.0,"2021-11-18 14:33:31.245374","","","","","","",""
4.0,0.05150492116808891,"train",5200.0,"2021-11-18 14:33:34.834329","","","","","","",""
4.0,0.07498596608638763,"train",5220.0,"2021-11-18 14:33:38.437414","","","","","","",""
4.0,0.06282569468021393,"train",5240.0,"2021-11-18 14:33:42.350088","","","","","","",""
4.0,0.06419391185045242,"train",5260.0,"2021-11-18 14:33:45.895984","","","","","","",""
4.0,0.056600604206323624,"train",5280.0,"2021-11-18 14:33:49.429675","","","","","","",""
4.0,0.0572274886071682,"train",5300.0,"2021-11-18 14:33:53.310900","","","","","","",""
4.0,0.07104172557592392,"train",5320.0,"2021-11-18 14:33:56.914969","","","","","","",""
4.0,0.04335865005850792,"train",5340.0,"2021-11-18 14:34:00.533231","","","","","","",""
4.0,0.07133948057889938,"train",5360.0,"2021-11-18 14:34:04.051001","","","","","","",""
4.0,"","train",5370.0,"2021-11-18 14:35:51.461580",0.5546678308957287,0.4995763051210368,0.9225043273726432,0.5379100825244553,0.3723366528714547,0.38327991545578866,0.25873558152015813
4.0,"","val",5370.0,"2021-11-18 14:36:22.603079",0.5347326916386408,0.47600652930484966,0.915037929592634,0.5112498745205981,0.35243592408943025,0.3620992720731086,0.23767795391671082
5.0,0.055202651768922806,"train",5380.0,"2021-11-18 14:36:29.856268","","","","","","",""
5.0,0.06554219871759415,"train",5400.0,"2021-11-18 14:36:33.543140","","","","","","",""
5.0,0.06229715794324875,"train",5420.0,"2021-11-18 14:36:37.328564","","","","","","",""
5.0,0.08065742999315262,"train",5440.0,"2021-11-18 14:36:41.398619","","","","","","",""
5.0,0.07124844193458557,"train",5460.0,"2021-11-18 14:36:45.074173","","","","","","",""
5.0,0.04972231388092041,"train",5480.0,"2021-11-18 14:36:48.736205","","","","","","",""
5.0,0.056913234293460846,"train",5500.0,"2021-11-18 14:36:52.498485","","","","","","",""
5.0,0.05045049265027046,"train",5520.0,"2021-11-18 14:36:56.362789","","","","","","",""
5.0,0.06336282193660736,"train",5540.0,"2021-11-18 14:36:59.959057","","","","","","",""
5.0,0.0788242295384407,"train",5560.0,"2021-11-18 14:37:03.616908","","","","","","",""
5.0,0.10237869620323181,"train",5580.0,"2021-11-18 14:37:07.509069","","","","","","",""
5.0,0.06158042326569557,"train",5600.0,"2021-11-18 14:37:11.023359","","","","","","",""
5.0,0.074246846139431,"train",5620.0,"2021-11-18 14:37:14.538447","","","","","","",""
5.0,0.06364913284778595,"train",5640.0,"2021-11-18 14:37:18.079430","","","","","","",""
5.0,0.04999624192714691,"train",5660.0,"2021-11-18 14:37:21.923369","","","","","","",""
