"epoch","loss","lr","part","step","time","accuracy","auprc","auroc","challenge_metric","f_beta_measure","f_measure","g_beta_measure"
0.0,0.18996408581733704,8.000730236035311e-05,"train",20.0,"2021-11-24 23:04:17.551736","","","","","","",""
0.0,0.1657261699438095,8.002920933031948e-05,"train",40.0,"2021-11-24 23:04:21.088541","","","","","","",""
0.0,0.14912807941436768,8.006572057662293e-05,"train",60.0,"2021-11-24 23:04:25.212148","","","","","","",""
0.0,0.12546619772911072,8.011683554380914e-05,"train",80.0,"2021-11-24 23:04:28.787243","","","","","","",""
0.0,0.13483792543411255,8.018255345425274e-05,"train",100.0,"2021-11-24 23:04:32.357069","","","","","","",""
0.0,0.1287505328655243,8.026287330817079e-05,"train",120.0,"2021-11-24 23:04:36.299757","","","","","","",""
0.0,0.12681004405021667,8.03577938836373e-05,"train",140.0,"2021-11-24 23:04:39.877142","","","","","","",""
0.0,0.12580132484436035,8.04673137366021e-05,"train",160.0,"2021-11-24 23:04:43.547820","","","","","","",""
0.0,0.10351718217134476,8.059143120091187e-05,"train",180.0,"2021-11-24 23:04:47.558071","","","","","","",""
0.0,0.09964114427566528,8.073014438833613e-05,"train",200.0,"2021-11-24 23:04:51.102324","","","","","","",""
0.0,0.11889705806970596,8.088345118859724e-05,"train",220.0,"2021-11-24 23:04:54.670009","","","","","","",""
0.0,0.107297882437706,8.10513492693996e-05,"train",240.0,"2021-11-24 23:04:58.826151","","","","","","",""
0.0,0.10161440819501877,8.123383607646804e-05,"train",260.0,"2021-11-24 23:05:02.343483","","","","","","",""
0.0,0.1126050353050232,8.143090883358495e-05,"train",280.0,"2021-11-24 23:05:05.820767","","","","","","",""
0.0,0.10970684885978699,8.164256454263295e-05,"train",300.0,"2021-11-24 23:05:09.728021","","","","","","",""
0.0,0.09847328066825867,8.186879998364088e-05,"train",320.0,"2021-11-24 23:05:13.202192","","","","","","",""
0.0,0.0962556004524231,8.210961171483213e-05,"train",340.0,"2021-11-24 23:05:16.672186","","","","","","",""
0.0,0.10304731875658035,8.236499607267717e-05,"train",360.0,"2021-11-24 23:05:20.639655","","","","","","",""
0.0,0.11620363593101501,8.26349491719505e-05,"train",380.0,"2021-11-24 23:05:24.131011","","","","","","",""
0.0,0.10656850785017014,8.291946690578713e-05,"train",400.0,"2021-11-24 23:05:27.607233","","","","","","",""
0.0,0.09055189043283463,8.321854494574774e-05,"train",420.0,"2021-11-24 23:05:31.493809","","","","","","",""
0.0,0.09671488404273987,8.353217874188293e-05,"train",440.0,"2021-11-24 23:05:34.914904","","","","","","",""
0.0,0.09738907963037491,8.38603635228035e-05,"train",460.0,"2021-11-24 23:05:38.372152","","","","","","",""
0.0,0.11464355885982513,8.420309429575212e-05,"train",480.0,"2021-11-24 23:05:42.294892","","","","","","",""
0.0,0.10439164936542511,8.456036584667914e-05,"train",500.0,"2021-11-24 23:05:45.714259","","","","","","",""
0.0,0.11013510078191757,8.493217274032315e-05,"train",520.0,"2021-11-24 23:05:49.151954","","","","","","",""
0.0,0.09693137556314468,8.531850932029235e-05,"train",540.0,"2021-11-24 23:05:52.991875","","","","","","",""
0.0,0.10013414174318314,8.571936970915212e-05,"train",560.0,"2021-11-24 23:05:56.544803","","","","","","",""
0.0,0.11179012805223465,8.613474780851246e-05,"train",580.0,"2021-11-24 23:06:00.079344","","","","","","",""
0.0,0.11992372572422028,8.656463729912224e-05,"train",600.0,"2021-11-24 23:06:04.008359","","","","","","",""
0.0,0.10785519331693649,8.700903164096468e-05,"train",620.0,"2021-11-24 23:06:07.591117","","","","","","",""
0.0,0.0865657851099968,8.746792407335769e-05,"train",640.0,"2021-11-24 23:06:11.068833","","","","","","",""
0.0,0.10296490043401718,8.794130761505497e-05,"train",660.0,"2021-11-24 23:06:14.838032","","","","","","",""
0.0,0.1112290471792221,8.842917506435462e-05,"train",680.0,"2021-11-24 23:06:18.277661","","","","","","",""
0.0,0.09600237756967545,8.893151899920645e-05,"train",700.0,"2021-11-24 23:06:21.695931","","","","","","",""
0.0,0.09743449836969376,8.944833177732632e-05,"train",720.0,"2021-11-24 23:06:25.542572","","","","","","",""
0.0,0.10319212824106216,8.997960553631186e-05,"train",740.0,"2021-11-24 23:06:29.060627","","","","","","",""
0.0,0.08164086192846298,9.052533219376224e-05,"train",760.0,"2021-11-24 23:06:32.610011","","","","","","",""
0.0,0.11110325157642365,9.108550344740104e-05,"train",780.0,"2021-11-24 23:06:36.414628","","","","","","",""
0.0,0.11731453239917755,9.166011077520208e-05,"train",800.0,"2021-11-24 23:06:39.872861","","","","","","",""
0.0,0.08257874101400375,9.224914543552059e-05,"train",820.0,"2021-11-24 23:06:43.330163","","","","","","",""
0.0,0.09432640671730042,9.285259846722417e-05,"train",840.0,"2021-11-24 23:06:47.245597","","","","","","",""
0.0,0.08731599152088165,9.34704606898307e-05,"train",860.0,"2021-11-24 23:06:50.892256","","","","","","",""
0.0,0.10036971420049667,9.410272270364735e-05,"train",880.0,"2021-11-24 23:06:54.471791","","","","","","",""
0.0,0.09413322806358337,9.474937488991348e-05,"train",900.0,"2021-11-24 23:06:58.454173","","","","","","",""
0.0,0.09272797405719757,9.541040741094719e-05,"train",920.0,"2021-11-24 23:07:01.986892","","","","","","",""
0.0,0.08798263221979141,9.608581021029522e-05,"train",940.0,"2021-11-24 23:07:05.482980","","","","","","",""
0.0,0.10062102228403091,9.677557301288509e-05,"train",960.0,"2021-11-24 23:07:09.458608","","","","","","",""
0.0,0.0954911932349205,9.747968532518238e-05,"train",980.0,"2021-11-24 23:07:13.072472","","","","","","",""
0.0,0.08846205472946167,9.819813643535029e-05,"train",1000.0,"2021-11-24 23:07:16.589528","","","","","","",""
0.0,0.09042981266975403,9.893091541341185e-05,"train",1020.0,"2021-11-24 23:07:20.444432","","","","","","",""
0.0,0.07610566914081573,9.967801111141644e-05,"train",1040.0,"2021-11-24 23:07:23.939400","","","","","","",""
